"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"PE486",7,7,"T0_T24","c_Viruses","Diff",204078.821588059,612236.464764177,100202.650015862,NA,"VIPCAL_SE",232729.196109059,1153356.672,38603377.27,1011371.47563637,3034114.42690912,496583.139889843,130.371026825844,101137.147563637,37.4582028013472,210.454545454547,52.1484107303376,40454.8590254549,14.9832811205389,84.181818181819,32.592756706461,25284.2868909093,9.36455070033679,52.6136363636369,0.0261990413057032,3.35757697585058e-11,1.32483324686274e-11,4.80744927594018e-12,1.92160580370911e-09,1.95518157346761e-09,5.05685737818187e-10,5.18934070286814e-10,8.09097180509099e-11,8.571716732685e-11,7.68642321483644e-10,8.0221809124215e-10,2.02274295127275e-10,2.15522627595902e-10,3.23638872203639e-11,3.71713364963041e-11,4.80401450927277e-10,5.13977220685783e-10,1.26421434454547e-10,1.39669766923174e-10,2.02274295127275e-11,2.50348787886676e-11
"PE477",1,7,NA,"c_Viruses","VP",31032.2822822823,NA,NA,NA,"LM_Supervised",249480.343980344,1053212.521,33559719.93,131006.666631345,NA,NA,NA,13100.6666631345,4.85209876412389,29.8530442475843,NA,5240.2666652538,1.94083950564955,11.9412176990337,NA,3275.16666578362,1.21302469103097,7.46326106189607,0.00390368772160802,4.34919293415474e-12,1.7161052263676e-12,6.22726584456922e-13,2.48912666599555e-10,2.5326185953371e-10,6.55033333156725e-11,6.72194385420401e-11,1.04805333305076e-11,1.11032599149645e-11,9.95650666398222e-11,1.03914259573977e-10,2.6201333326269e-11,2.79174385526366e-11,4.19221333220304e-12,4.81493991665996e-12,6.22281666498889e-11,6.65773595840436e-11,1.63758333289181e-11,1.80919385552857e-11,2.6201333326269e-12,3.24285991708382e-12
"PE477",1,7,NA,"c_Viruses","Diff",-5974.69420640153,NA,NA,NA,"LM_Supervised",249480.343980344,1053212.521,33559719.93,-25222.9199580711,NA,NA,NA,-2522.29199580711,-0.934182220669299,-5.74765364941674,NA,-1008.91679832284,-0.373672888267719,-2.2990614597667,NA,-630.572998951777,-0.233545555167325,-1.43691341235419,-0.000751583148211066,-8.37356968779986e-13,-3.30404443356326e-13,-1.1989453055637e-13,-4.7923547920335e-11,-4.8760904889115e-11,-1.26114599790355e-11,-1.29418644223919e-11,-2.01783359664569e-12,-2.13772812720205e-12,-1.9169419168134e-11,-2.0006776136914e-11,-5.04458399161421e-12,-5.37498843497054e-12,-8.07133438658274e-13,-9.27027969214644e-13,-1.19808869800838e-11,-1.28182439488637e-11,-3.15286499475888e-12,-3.48326943811521e-12,-5.04458399161421e-13,-6.24352929717791e-13
"PE477",2,7,NA,"c_Viruses","VP",22356.2091503269,NA,NA,NA,"LM_Supervised",297879.411764706,1314415.157,20867792.42,98648.4429594051,NA,NA,NA,9864.84429594051,3.65364603553352,18.0122894841643,NA,3945.9377183762,1.46145841421341,7.2049157936657,NA,2466.21107398513,0.91341150888338,4.50307237104106,0.00472730612677836,3.27495632181636e-12,1.29223277630633e-12,4.68915128716096e-13,1.8743204162287e-10,1.90706997944686e-10,4.93242214797025e-11,5.06164542560089e-11,7.89187543675241e-12,8.3607905654685e-12,7.49728166491479e-11,7.82477729709642e-11,1.9729688591881e-11,2.10219213681873e-11,3.15675017470096e-12,3.62566530341706e-12,4.68580104057174e-11,5.01329667275338e-11,1.23310553699256e-11,1.3623288146232e-11,1.9729688591881e-12,2.4418839879042e-12
"PE477",2,7,NA,"c_Viruses","Diff",26177.741466957,NA,NA,NA,"LM_Supervised",297879.411764706,1314415.157,20867792.42,115511.23978778,NA,NA,NA,11551.123978778,4.27819406621406,21.0912795713197,NA,4620.44959151119,1.71127762648563,8.4365118285279,NA,2887.78099469449,1.06954851655352,5.27281989282993,0.00553538378487377,3.83477177779183e-12,1.51312484624794e-12,5.49070682195481e-13,2.19471355596781e-10,2.23306127374573e-10,5.77556198938898e-11,5.92687447401378e-11,9.24089918302237e-12,9.78996986521785e-12,8.77885422387126e-11,9.16233140165044e-11,2.31022479575559e-11,2.46153728038039e-11,3.69635967320895e-12,4.24543035540443e-12,5.48678388991953e-11,5.87026106769872e-11,1.44389049734725e-11,1.59520298197204e-11,2.31022479575559e-12,2.85929547795107e-12
"PE477",3,7,NA,"c_Viruses","VP",24869.281045752,NA,NA,NA,"LM_Supervised",259754.901960784,722446.458,37050247.12,69167.9882415561,NA,NA,NA,6916.79882415561,2.56177734227985,22.9779203623329,NA,2766.71952966224,1.02471093691194,9.19116814493315,NA,1729.1997060389,0.640444335569964,5.74448009058322,0.00186686982188086,2.2962566216298e-12,9.06057295944255e-13,3.28782848834924e-13,1.31419177658957e-10,1.33715434280586e-10,3.4583994120778e-11,3.54900514167223e-11,5.53343905932449e-12,5.86222190815941e-12,5.25676710635826e-11,5.48639276852124e-11,1.38335976483112e-11,1.47396549442555e-11,2.21337562372979e-12,2.54215847256472e-12,3.28547944147391e-11,3.51510510363689e-11,8.64599853019451e-12,9.55205582613876e-12,1.38335976483112e-12,1.71214261366605e-12
"PE477",3,7,NA,"c_Viruses","Diff",4790.84967320222,NA,NA,NA,"LM_Supervised",259754.901960784,722446.458,37050247.12,13324.6085101329,NA,NA,NA,1332.46085101329,0.493504018893811,4.42649556520062,NA,532.984340405316,0.197401607557524,1.77059822608025,NA,333.115212753323,0.123376004723453,1.10662389130016,0.000359636157539694,4.42353772313924e-13,1.74544020480177e-13,6.33371427584693e-14,2.53167561692525e-11,2.57591099415664e-11,6.66230425506645e-12,6.83684827554663e-12,1.06596868081063e-12,1.1293058235691e-12,1.0126702467701e-11,1.05690562400149e-11,2.66492170202658e-12,2.83946572250676e-12,4.26387472324253e-13,4.89724615082722e-13,6.32918904231313e-12,6.77154281462705e-12,1.66557606376661e-12,1.84012008424679e-12,2.66492170202658e-13,3.29829312961127e-13
"PE477",4,7,NA,"c_Viruses","VP",-40075.719861243,NA,NA,NA,"LM_Supervised",221618.06621355,867009.8847,39775947.28,-156783.451141049,NA,NA,NA,-15678.3451141049,-5.80679448670551,-43.3997684892273,NA,-6271.33804564195,-2.3227177946822,-17.3599073956909,NA,-3919.58627852622,-1.45169862167638,-10.8499421223068,-0.00394166479650082,-5.20493724043731e-12,-2.05376494822384e-12,-7.45253852639237e-13,-2.97888557167993e-10,-3.0309349440843e-10,-7.83917255705243e-11,-8.04454905187482e-11,-1.25426760912839e-11,-1.32879299439231e-11,-1.19155422867197e-10,-1.24360360107634e-10,-3.13566902282097e-11,-3.34104551764336e-11,-5.01707043651356e-12,-5.7623242891528e-12,-7.44721392919981e-11,-7.96770765324354e-11,-1.95979313926311e-11,-2.16516963408549e-11,-3.13566902282097e-12,-3.88092287546021e-12
"PE477",4,7,NA,"c_Viruses","Diff",130418.857116145,NA,NA,NA,"LM_Supervised",221618.06621355,867009.8847,39775947.28,510222.114121405,NA,NA,NA,51022.2114121405,18.8971153378298,141.236345225185,NA,20408.8845648562,7.55884613513193,56.4945380900741,NA,12755.5528530351,4.72427883445746,35.3090863062963,0.012827403217571,1.69384846637673e-11,6.68358992077867e-12,2.42528783161324e-12,9.6942201683067e-10,9.86360501494437e-10,2.55111057060703e-10,2.61794646981481e-10,4.08177691297124e-11,4.32430569613257e-11,3.87768806732268e-10,4.04707291396035e-10,1.02044422824281e-10,1.0872801274506e-10,1.6327107651885e-11,1.87523954834982e-11,2.42355504207668e-10,2.59293988871435e-10,6.37777642651757e-11,7.04613541859543e-11,1.02044422824281e-11,1.26297301140413e-11
"PE477",5,7,NA,"c_Viruses","VP",48711.1587446625,NA,NA,NA,"LM_Supervised",566087.354131791,1562891.269,54172981.88,134484.9768313,NA,NA,NA,13448.49768313,4.98092506782594,20.6517209992246,NA,5379.39907325201,1.99237002713038,8.26068839968984,NA,3362.12442078251,1.24523126695648,5.16293024980615,0.00248251014000303,4.46466676868115e-12,1.76166891000721e-12,6.39260370761058e-13,2.55521455979471e-10,2.59986122748152e-10,6.72424884156502e-11,6.90041573256574e-11,1.0758798146504e-11,1.13980585172651e-11,1.02208582391788e-10,1.06673249160469e-10,2.68969953662601e-11,2.86586642762673e-11,4.30351925860161e-12,4.94277962936267e-12,6.38803639948677e-11,6.83450307635488e-11,1.68106221039125e-11,1.85722910139198e-11,2.68969953662601e-12,3.32895990738707e-12
"PE477",5,7,NA,"c_Viruses","Diff",7554.06548035677,NA,NA,NA,"LM_Supervised",566087.354131791,1562891.269,54172981.88,20855.7617451304,NA,NA,NA,2085.57617451304,0.772435620190014,3.20264302329485,NA,834.230469805215,0.308974248076006,1.28105720931794,NA,521.39404362826,0.193108905047504,0.800660755823714,0.000384984562808976,6.92374929846763e-13,2.73197407819033e-13,9.91356975316321e-14,3.96259473157477e-11,4.03183222455945e-11,1.04278808725652e-11,1.07010782803842e-11,1.66846093961043e-12,1.76759663714206e-12,1.58503789262991e-11,1.65427538561459e-11,4.17115234902608e-12,4.44434975684511e-12,6.67384375844172e-13,7.66520073375804e-13,9.90648682893693e-12,1.05988617587837e-11,2.6069702181413e-12,2.88016762596033e-12,4.17115234902608e-13,5.1625093243424e-13
