"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"VI220408.040","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",9,2,5680.2438348573,1175.22286238427,4505.02097247303,7125796.6195622,5306382.37166998,1732107.76224377,87306.4856484565,1254.48780487805,0.260869565217391
"VI220408.041","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",9,3,138.542532557495,30.7872294572212,107.755303100274,7081185.92407869,5319419.23972176,1680039.33028603,81727.3540709041,51112,0.285714285714286
"VI220408.042","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",12,1,1246.88279301746,383.656244005371,863.226549012085,6926018.2876143,5143585.16785517,1707130.20853302,75302.911226112,5554.66666666667,0.444444444444444
"VI220408.043","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",12,2,692.712662787476,314.869392176125,377.843270611351,7298143.53006373,5458246.4802977,1764150.60436038,75746.4454056549,10535.6,0.833333333333333
"VI220408.044","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",12,3,2909.3931837074,459.377871111695,2450.0153125957,6942366.30645608,5175064.7741183,1689876.39044559,77425.1418921906,2386.19047619048,0.1875
"VI210504.012","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",24,1,1875,375,1500,33365000,24983489.7387716,8005338.04944549,376172.211782911,17794.6666666667,0.25
"VI210504.013","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",24,2,-625,0,-625,33965000,25710156.0406937,7906844.42996271,347999.529343615,-54344,0
"VI210504.014","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",24,3,16875,992.64705882353,15882.3529411765,32408750,24324993.3177889,7659847.87306643,423908.809144677,1920.51851851852,0.0625
"VI210504.071","Viruses",2021-04-18,2021-05-04,"PE486",4,7,"0.22",0,1,3750,0,3750,10506562.5,7234096.68763072,2999607.72280967,272858.08955961,2801.75,0
"VI210504.072","Viruses",2021-04-18,2021-05-04,"PE486",4,7,"0.22",0,2,1250,156.25,1093.75,10652812.5,7361590.47919294,3035373.77837327,255848.242433796,8522.25,0.142857142857143
"VI210504.073","Viruses",2021-04-18,2021-05-04,"PE486",4,7,"0.22",0,3,0,0,0,10214062.5,6862649.49384854,3100087.53135452,251325.474796942,Inf,NA
