"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"VI210623.031","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",9,1,197205.882352941,106099.07120743,91106.8111455108,2713676.47058824,1804301.6433006,814187.929478086,95186.8978095466,13.7606263982103,1.16455696202532
"vi201214.060","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",9,2,208112.256084192,90134.4929897933,117977.763094399,2545494.40912081,2049883.27572788,469653.579808293,25957.5535846361,12.2313527180784,0.763995609220637
"VI210623.032","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",9,2,188088.235294118,101101.02693451,86987.2083596072,2714558.82352941,1747946.97778924,863774.770709787,102837.075030388,14.4323690383112,1.16225165562914
"vi201214.061","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",9,3,193904.845428634,83693.4189408448,110211.426487789,2112563.03442228,1663861.42067338,424560.202981,24141.4107678985,10.8948439620081,0.759389671361502
"VI210623.033","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",9,3,174852.941176471,92603.0379256966,82249.903250774,2685147.05882353,1744127.89868109,833975.752819584,107043.407322853,15.3566021867115,1.12587412587413
"VI210623.056","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VP",12,1,184852.941176471,101297.122564196,83555.8186122746,2481470.58823529,1767637.74011735,642802.006413841,71030.8417041022,13.4240254574383,1.21232876712329
"VI210623.034","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",12,1,182500,106794.164037855,75705.8359621451,2845147.05882353,1919466.85676066,824088.076882459,101592.125180413,15.5898468976632,1.4106463878327
"VI210623.057","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VP",12,2,190735.294117647,102813.769652005,87921.5244656421,2338235.29411765,1598666.52638438,657004.724345312,82564.0433879529,12.2590593677718,1.16938110749186
"VI210623.035","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",12,2,186911.764705882,101951.871657754,84959.8930481283,2740735.29411765,1765565.18274769,868329.329043167,106840.782326787,14.6632572777341,1.2
"VI210623.058","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VP",12,3,186617.647058824,104757.758931794,81859.88812703,2387941.17647059,1624935.18426046,676786.044808416,86219.9474017111,12.795902285264,1.27972027972028
