"file_name","pop","count"
vi201123.092.1,LNA_Bacteria,2922
vi201123.092.1,Viruses,20142
vi201123.092.1,V1,16583
vi201123.092.1,V2,2614
vi201123.092.1,V3,548
vi201123.093.1,root,21675
vi201123.093.1,Bacteria,4362
vi201123.093.1,HNA_Bacteria,1372
vi201123.093.1,LNA_Bacteria,2967
vi201123.093.1,Viruses,14045
vi201123.093.1,V1,11243
vi201123.093.1,V2,2124
vi201123.093.1,V3,357
vi201123.094.1,root,33990
vi201123.094.1,Bacteria,4716
vi201123.094.1,HNA_Bacteria,1669
vi201123.094.1,LNA_Bacteria,2977
vi201123.094.1,Viruses,25149
vi201123.094.1,V1,20602
vi201123.094.1,V2,3404
vi201123.094.1,V3,677
vi201123.095.1,root,26355
vi201123.095.1,Bacteria,4547
vi201123.095.1,HNA_Bacteria,1577
vi201123.095.1,LNA_Bacteria,2918
vi201123.095.1,Viruses,19199
vi201123.095.1,V1,15452
vi201123.095.1,V2,2821
vi201123.095.1,V3,502
vi201123.096.1,root,25155
vi201123.096.1,Bacteria,4726
vi201123.096.1,HNA_Bacteria,1676
vi201123.096.1,LNA_Bacteria,2992
vi201123.096.1,Viruses,16342
vi201123.096.1,V1,12824
vi201123.096.1,V2,2522
vi201123.096.1,V3,578
vi201123.097.1,root,34785
vi201123.097.1,Bacteria,5094
vi201123.097.1,HNA_Bacteria,1898
vi201123.097.1,LNA_Bacteria,3096
vi201123.097.1,Viruses,25276
vi201123.097.1,V1,20502
vi201123.097.1,V2,3416
vi201123.097.1,V3,655
vi201123.098.1,root,31650
vi201123.098.1,Bacteria,4965
vi201123.098.1,HNA_Bacteria,1778
vi201123.098.1,LNA_Bacteria,3097
vi201123.098.1,Viruses,23022
vi201123.098.1,V1,18797
vi201123.098.1,V2,3178
vi201123.098.1,V3,550
vi201123.099.1,root,34905
vi201123.099.1,Bacteria,5084
vi201123.099.1,HNA_Bacteria,1967
vi201123.099.1,LNA_Bacteria,3023
vi201123.099.1,Viruses,26439
vi201123.099.1,V1,21444
vi201123.099.1,V2,3846
vi201123.099.1,V3,686
ba201123.001.1,root,2115
ba201123.001.1,Bacteria,1168
ba201123.001.1,HNA_Bacteria,530
ba201123.001.1,LNA_Bacteria,614
ba201123.001.1,Viruses,488
ba201123.001.1,V1,0
ba201123.001.1,V2,280
ba201123.001.1,V3,161
ba201123.002.1,root,555
ba201123.002.1,Bacteria,321
ba201123.002.1,HNA_Bacteria,140
ba201123.002.1,LNA_Bacteria,173
ba201123.002.1,Viruses,108
ba201123.002.1,V1,0
ba201123.002.1,V2,68
ba201123.002.1,V3,32
ba201123.003.1,root,105
ba201123.003.1,Bacteria,60
ba201123.003.1,HNA_Bacteria,35
ba201123.003.1,LNA_Bacteria,25
ba201123.003.1,Viruses,10
ba201123.003.1,V1,0
ba201123.003.1,V2,5
ba201123.003.1,V3,2
ba201123.005.1,root,16575
ba201123.005.1,Bacteria,586
ba201123.005.1,HNA_Bacteria,96
ba201123.005.1,LNA_Bacteria,488
ba201123.005.1,Viruses,11184
ba201123.005.1,V1,0
ba201123.005.1,V2,7608
ba201123.005.1,V3,3244
ba201123.006.1,root,37320
ba201123.006.1,Bacteria,1324
ba201123.006.1,HNA_Bacteria,166
ba201123.006.1,LNA_Bacteria,1153
ba201123.006.1,Viruses,24446
ba201123.006.1,V1,0
ba201123.006.1,V2,16664
ba201123.006.1,V3,7001
ba201123.007.1,root,7155
ba201123.007.1,Bacteria,2018
ba201123.007.1,HNA_Bacteria,873
ba201123.007.1,LNA_Bacteria,1132
ba201123.007.1,Viruses,2532
ba201123.007.1,V1,0
ba201123.007.1,V2,1660
ba201123.007.1,V3,767
ba201123.008.1,root,10995
ba201123.008.1,Bacteria,4796
ba201123.008.1,HNA_Bacteria,1792
ba201123.008.1,LNA_Bacteria,2969
ba201123.008.1,Viruses,1105
ba201123.008.1,V1,0
ba201123.008.1,V2,703
ba201123.008.1,V3,297
vi201124.001.1,root,3600
vi201124.001.1,Bacteria,56
vi201124.001.1,HNA_Bacteria,8
vi201124.001.1,LNA_Bacteria,48
vi201124.001.1,Viruses,1187
vi201124.001.1,V1,978
vi201124.001.1,V2,5
vi201124.001.1,V3,3
vi201124.002.1,root,1080
vi201124.002.1,Bacteria,17
vi201124.002.1,HNA_Bacteria,3
vi201124.002.1,LNA_Bacteria,13
vi201124.002.1,Viruses,605
vi201124.002.1,V1,593
vi201124.002.1,V2,1
vi201124.002.1,V3,0
vi201124.003.1,root,1440
vi201124.003.1,Bacteria,58
vi201124.003.1,HNA_Bacteria,22
vi201124.003.1,LNA_Bacteria,34
vi201124.003.1,Viruses,559
vi201124.003.1,V1,551
vi201124.003.1,V2,0
vi201124.003.1,V3,0
vi201124.004.1,root,915
vi201124.004.1,Bacteria,2
vi201124.004.1,HNA_Bacteria,1
vi201124.004.1,LNA_Bacteria,1
vi201124.004.1,Viruses,587
vi201124.004.1,V1,582
vi201124.004.1,V2,4
vi201124.004.1,V3,0
vi201124.005.1,root,2190
vi201124.005.1,Bacteria,4
